"subject","body","label"
"reflections from gdc europe: it's a complex (game) world","url: http://www.newsisfree.com/click/-0,8613663,159/ date: 2002-10-06t18:12:57+01:00  in our final round-up from the gdc europe 2002, we review the confernece  sessions and the ects expo, noting the spiraling increase in game complexity.","0"
"shooting from the hip: an interview with hip tanaka","url: http://www.newsisfree.com/click/-0,8613662,159/ date: 2002-10-06t18:12:58+01:00  in 1986, we in the u.s. were playing the nintendo entertainment system (known  as the famicom in japan), and roughly a third of the music for its first set of  games was written by hirokazu ""hip"" tanaka, then with nintendo co. ltd.he has  written music for countless other games as well as designing the game boy  camera and printer, and also scored the soundtrack to the pokemon tv series.  alexander brandon catches up with the legendary composer.","0"
"conversations from gdc europe: mark cerny, jonty barnes, jason","url: http://www.newsisfree.com/click/-0,8613665,159/ date: 2002-10-06t18:12:55+01:00  in the first of a two-part series of interviews from the gdc europe, we talk  with mark cerny about game preproduction, jonty barnes about camera control,  and jason kingsley about ratings and censorship.","0"
"a non-integer power function on the pixel shader","url: http://www.newsisfree.com/click/-0,8613675,159/ date: 2002-10-06t18:12:45+01:00  this feature, excerpted from wolfgang engel's shaderx book from wordware  publishing, presents a simple shader trick that performs a good per pixel  approximation of a non-integer power function. the technique works for input  values between 0 and 1 and supports large exponents. the presented shader does  not require any texture look-up and is scalable, making it possible to spend  more instructions in order to decrease the error or to reach greater exponents.","0"
"ministers issue gag orders for mi5 trial","url: http://www.newsisfree.com/click/-1,8622119,215/ date: 2002-10-07t03:52:57+01:00  *uk latest: *blunkett and straw accused of trying to intimidate judge as  shayler case starts today at old bailey.","0"
"postmortem: ubi soft china's music up -- summer rainbow","url: http://www.newsisfree.com/click/-0,8613667,159/ date: 2002-10-06t18:12:53+01:00  ubi china had always wanted to make a pc game for the local market, but a  number to factors kept the idea on hold. in january 2001, the right incentive  to motivate ubi china to try a local project finally arrived: the license for  ""music up"", a popular animated property.","0"
"9/11, war in iraq threaten disney parks","url: http://boingboing.net/#85531557 date: not supplied  disney's themepark business is in deep trouble in the post-9/11 world. a war  with iraq could really kill 'em:       while aggressively adding attractions, disney boosted its profit by      steadily raising admission prices. the strategy worked, helping deliver      record profit for disney year after year.       ""the strategy was build, build, build. every year there was something new,""      said david koenig, a disney historian and author. ""it was an astounding      growth period.... now they're overexposed.""...       theme park operating income for disney this year is expected to fall 27% to      $1.16 billion, said prudential securities analyst katherine styponias. by      2003, she said, the business could climb to $1.49 billion, depending on      whether the u.s. goes to war with iraq.    link[1] discuss[2]  [1] http://www.latimes.com/business/la-fi-disney6oct06,0,1287712.story?coll=la%2dheadlines%2dbusiness%2dmanual [2] http://www.quicktopic.com/boing/h/iewxpjy39cf7","0"
"artist gallery: troy paradise","url: http://www.newsisfree.com/click/-0,8613678,159/ date: 2002-10-06t18:12:42+01:00  troy paradise is a versatile and creative artist with over seven years of  experience in the videogames industry, working as a freelance lead artist and  college art instructor.","0"
"the analyst primer","url: http://www.newsisfree.com/click/-0,8613660,159/ date: 2002-10-06t18:13:00+01:00  but industry analysts say four little words that can make your investors  squeamish, put you right in the middle of the hot spot in the market, or send  the retail buyers to the phones to either double or cancel their big order of  your game. but who are these analysts? who anointed them the masters of the  future and trends? are they real people?","0"
"shader integration: merging shading technologies on the nintendo","url: http://www.newsisfree.com/click/-0,8613661,159/ date: 2002-10-06t18:12:59+01:00  rendering polygons is not as easy as it used to be, the reason being the vast  amount of different rendering techniques, methods and algorithms available. not  only is choosing the right ones a problem, even worse, all that are selected  need to work together. there are some algorithms which simply do not work  together, and in that case, only one may be used whilt the other one needs to  be replaced witha more compatible method. this feature explores how factor 5  approached the problem when developing rogue leader for gamecube.","0"
"keeping up with the sims: managing large scale game content","url: http://www.newsisfree.com/click/-0,8613666,159/ date: 2002-10-06t18:12:54+01:00  with project budgets in the multiple millions of dollars and virtually no  margin for error, more and more development teams are under tremendous pressure  to come out on top of the entertainment software market's cutthroat  competition. no team manager wants to contemplate dropping the ball when  creating the vivid graphics necessary to help make a game a success. electronic  arts' the sims franchise is an excellent example of this pressurized situation.  this article highlights the critical issues that govern the high volume asset  production needed for today's most demanding games.","0"
"product review: virtools dev 2.0","url: http://www.newsisfree.com/click/-0,8613672,159/ date: 2002-10-06t18:12:48+01:00  for those new to the product, virtools is a production environment (such as  director) designed to allow the rapid creation of 3d-interactive  applications.the second version of virtools clearly builds upon previous  releases, keeping a similar look while adding a host of new features that  greatly improve the final package.","0"
"four ways to use symbols to add emotional depth to games","url: http://www.newsisfree.com/click/-0,8613677,159/ date: 2002-10-06t18:12:43+01:00  max payne. elite force. theif. ico. deux ex. oddworld. medal of honor. baldur's  gate. the more recent final fantasy games. more and more developers are pushing  the game design envelope, forging new entertainment experiences and art forms  that draw on the roots of traditional gaming, but also partake of more  sophisticated storytelling and characterization. for game designers involved in  creating each successive advancement, these are exciting times.this article  will explore four different ways to use symbols to evoke emotional response  from an audience.","0"
"our dumb pipeline","url: http://www.aaronsw.com/weblog/000640 date: 2002-10-06t21:28:33-06:00  ted rall: my government went to afghanistan and all i got was this stupid  pipeline[1]   summary: the us begun planning courting the taliban for permission to build an  oil pipeline since 1997. we even flew mullah omar to texas to try and convince  him. after it was clear that wouldn't work, we threatened to bomb them and  begun attacking on a smaller scale for a year before 9-11. we already planned  to invade two months before the attacks. while it's not clear they knew about  9-11 it certainly provided a convenient cover for their plans.   three days after we started bombing, we begun official work on the pipeline  karzai, the afghanistan president we installed (who incidentally used to work  for the oil company unocal and was a former talib) focused on the pipeline  rather than rebuilding his torn country. yet, the entire pipeline is unworkable  because it's too expensive and will be sabotaged by warlords and pakistan.   bin laden was essentially a venture capitalist: he funded attacks but didn't  carry them out. it's far more likely that an egyptian group, islamic jihad,  carried out the attacks. if we wanted to stop the terrorists, we should have  gone after them. if we wanted to stop anti-americanism, we should have gone  after saudi arabia and pakistan. instead, our bombing created the perfect  opportunity for bin laden to escape. nor did we bother to stabilize  afghanistan, the country is as ruined as ever.   ""unfortunately, our government seized the moment as well, not to do good or  right, but to take advantage--of our grief, of our naivete, of our lust for  justice and vengeance. they did it to line the pockets of themselves and their  friends, to gain political and economic advantage for a tiny coterie of  influential people. in doing so, they endangered the rest of us. they took  advantage of our ignorance about islam, caspian sea oil and remote central  asia. i have faith that the fundamental goodness of the american people will  cause them to see what was done in their name, and to do something about it.""    [1] http://www.comicbookgalaxy.com/pipeline0.html","0"
"rendering the great outdoors: fast occlusion culling for outdoor","url: http://www.newsisfree.com/click/-0,8613679,159/ date: 2002-10-06t18:12:41+01:00  rendering engines used in todays game titles utilize various techniques for  hidden surface removal (hsr), different techniques being suitable for different  game genres. for example, action games played in closed-in locations need an  engine allowing fast rendering of a few hundred polygons, a high frame rate,  and a high level of details to impress players. conversely, a game that is  taking place outdoors requires quite a different approach. this features  present one one technique for hidden surface removal usable in 3d engines using  tilizing object occlusion.","0"
"product review: darkling simulations' dark tree 2","url: http://www.newsisfree.com/click/-0,8613668,159/ date: 2002-10-06t18:12:52+01:00  as audiences become more and more sophisticated about computer graphics,  fractal noise and procedural woodgrain textures can no longer guarantee gushing  reviews. darkling simulations darktree 2 is the latest edition of the popular  tool for artists who want to develop complex, multilayered shaders ranging from  highly realistic natural surfaces to animated pyrotechnics to flatshaded  cartoon renderings.","0"
"tory leader risks all on 80s revival","url: http://www.newsisfree.com/click/-1,8622116,215/ date: 2002-10-07t03:53:00+01:00  iain duncan smith will this week gamble his political future on a return to the  thatcher revolution of the 80s.","0"
"al-qaida suspected in tanker blast","url: http://www.newsisfree.com/click/-1,8622117,215/ date: 2002-10-07t03:52:59+01:00  french ship burns off yemen.","0"
"bank of ireland admits abbey overtures","url: http://www.newsisfree.com/click/-1,8622123,215/ date: 2002-10-07t03:52:53+01:00  *business:* abbey national has received a takeover approach from bank of  ireland which could flush out other bidders.","0"
"born to be wild - then shot","url: http://www.newsisfree.com/click/-1,8622118,215/ date: 2002-10-07t03:52:58+01:00  36 million pheasants now reared for britain's fastest growing 'sport'.","0"
"a-level student sues for 100,000 over 'grade fixing'","url: http://www.newsisfree.com/click/-1,8622124,215/ date: 2002-10-07t03:52:52+01:00  *education:* a 19-year-old student becomes the first person to take legal  action over this year's a-level crisis.","0"
"ehiogu fills the ferdinand gap","url: http://www.newsisfree.com/click/-1,8622125,215/ date: 2002-10-07t03:52:51+01:00  *football:* ugo ehiogu will stand in for rio ferdinand following his sudden and  unexpected withdrawal from the england squad.","0"
"'stay on to 70' call grows","url: http://www.newsisfree.com/click/-1,8622126,215/ date: 2002-10-07t03:52:50+01:00  *money:* pensions experts say tax lures should be used to raise retirement age.","0"
"two in court on ira spy charges","url: http://www.newsisfree.com/click/-1,8628741,215/ date: 2002-10-07t09:29:58+01:00  *politics:* stormont near collapse as sinn fein protests at allegations.","0"
"apple: heinous dvd pirates","url: http://www.aaronsw.com/weblog/000644 date: 2002-10-08t01:21:33-06:00  decss detractors have repeatedly claimed that decss needs to be stopped because  it makes perfect digital copies of dvds possible. recently, in private email,  ernest miller claimed that doing so would be a violation of the dmca. in this  in-depth special report, i show that using perfectly legal, (i assume)  licensed, off-the-shelf consumer software, copying dvds is easy and in many  ways encouraged.   *tools:* 1 powerbook g4 with slot-loading dvd drive (any model should work) 1 monsters, inc. collector's edition dvd (any dvd should work) 1 copy of mac os x 10.2 ""jaguar""   *process:* 1. insert dvd into drive. notice how jaguar helpfully loads the dvd player for  you. 2. open the dvd (it appears on the desktop) and drag the video_ts folder to  your hard drive. ejct the dvd. 3. in dvd player, select ""open video_ts folder..."" from the file menu. use the  dialog that appears to select the video_ts folder on your hard drive.   now the dvd plays just like it would were the dvd in the drive. by extension, i  could also put the dvd up on my site for you to download and watch. i could  share it via a p2p network. and i haven't done anything to decrypt the dvd or  violate the dmca: i've used only basic tools available to all normal computer  users on my (i assume) fully-licensed consumer laptop.   *disclaimer:* seth schoen, whose opinion i highly respect on these matters,  finds it unlikely that the dvd was css-encrypted if this was possible. i am not  sure how to verify if the dvd is css-encrypted. if someone has a suggestion,  please let me know. however, if it is true, then it's very interesting that  disney has released such a major movie without encryption.","0"
"reclaiming privacy with laser-pointers","url: http://boingboing.net/#85537483 date: not supplied  here's a how-to explaining how to blind a surveillance camera a laser-pointer.  link[1] discuss[2] (_thanks, mike[3]!_)  [1] http://www.naimark.net/projects/zap/howto.html [2] http://www.quicktopic.com/boing/h/mmyu4tp9w54 [3] http://www.objectif.org","0"
"10mb/s through skin","url: http://boingboing.net/#85534163 date: not supplied  ntt docomo have released a paper on the use of human flesh as a networking  medium:       a device attached to a pda can send and receive weak electrical signals      through people, with human bodies as communications circuits, the paper      said, citing sources close to the companies.       apparel and handbags have their own conductivity, allowing an electrical      connection to a pda that can remain in one's pocket, the paper said.       in this way, people can exchange e-mail addresses, names and phone numbers      while shaking hands, with the data automatically written into both their      pdas, the paper said.    link[1] discuss[2] (_thanks, alan!_)  [1] http://www.news.com.au/common/story_page/0,4057,5239758%255e13762,00.html [2] http://www.quicktopic.com/boing/h/tfbrrgn3cvlk9","0"
"my os x keynote","url: http://boingboing.net/#85534676 date: not supplied  i spoke at the mac os x conference in santa clara last week. it was a really  fun event, and it was great meeting a lot of people whom i previously knew only  through email, like rael dornfest, danny o'brien, and glenn fleishman. here's  the talk i gave. link[1] discuss[2]  [1] http://boingboing.net/gadgets.html [2] http://www.quicktopic.com/16/h/slvudz57pyhb","0"
"my good easy","url: http://diveintomark.org/archives/2002/10/07.html#my_good_easy date: 2002-10-07t17:59:05-05:00  _joe gregorio_: my next pet project[1]. &#8220;trying to re-create the ""good  easy[2]"" on a windows machine.&#8221; i have also made half-hearted attempts in  this direction, as i am forced to use windows during the day. i say  half-hearted because i'm still application-centric, and i don't go as far with  keyboard shortcuts as i could. but i don't use the desktop at all (never have,  on any system), and i don't use ctrl alt keyboard shortcuts because i  personally find them awkward (ymmv). if you must use windows, the first step  towards a productive system is managing your start menu.   i use the main level of the start menu with numbered shortcuts to my most  common programs. ""0 control panel[3]"", ""1 mozilla[4]"", ""2 emacs[5]"", ""3 dos  home"", ""4 dos work"", ""5 dos incoming"" (each of which gives me a command line,  but in different directories), ""7 python[6]"", ""9 ie"". also ""# explorer home"",  ""$ explorer work"", ""% explorer incoming"", which open explorer windows in  various useful directories (the same directories as the dos shortcuts, only  with the shift key held down, and yes, i intentionally set it up so that $ went  to my work folder). less-used programs are taken out of their useless submenus  (as installed) and moved directly into the programs submenu and given unique  first letters as needed. ""ad-aware[7]"", ""excel[8]"", ""im"", ""netscape 4[9]"",  ""paint shop pro"", ""query tool (odbc)[10]"", ""vmware[11]"", ""word[12]"". all other  submenus except startup are removed from the programs menu. (yes, delete  ""accessories"". do you honestly ever use it? if so, it's probably a sign of a  larger productivity problem.) things which never need to be run manually (like  winzip and quicktime) are removed from the programs menu. maintaining a clean  programs menu is an ongoing struggle, but well worth it.   on most modern keyboards, there is a key next to your left alt key that opens  the start menu, which you can press with your left thumb without taking your  fingers off the home keys. otherwise ctrl esc always works. menu 4 gives me a  new command prompt in my work directory. menu p n runs netscape 4 (for  compatibility testing in my day job, ugh). mozilla and emacs are almost always  open, but i quit lesser-used applications as soon as i'm done using them  (mostly because my laptop doesn't have a lot of memory).   i install cygwin[13] so that the command line is actually useful. cygwin is a  collection of windows ports of all your favorite unix utilities, including mv,  cp, scp, ssh, man, tar, less, grep, patch, ncftp, cvs, and many others. and  bash, which i don't use because i dislike how it handles windows pathnames. i  also set the properties of my command line shortcuts to set the window size to  120 x 50 (almost full screen at 1024 x 768), and screen buffer size to 120 x  3000. set window position at 0 x 0, and don't let the system position the  window.   in mozilla, i set my home page to ""about:blank"", set internet search to search  with google, use tabbed browsing, open tabs instead of windows in all possible  cases, always show the tab bar, and load links in the background (essential for  weblog surfing, you can ctrl click links to open them in new tabs in the  background). under scripts & plugins, i do not allow scripts to open  unrequested windows. i turn off the sidebar, turn on the site navigation bar,  delete all pre-installed bookmarks, and create two bookmarks: one which takes  me to my webmail, and another which takes me to my internal site search[14],  from which i can find all other bookmarks i need.   in internet explorer, i set my home page to the page to edit my weblog, since  that's the only thing i do in internet explorer. alt tab back and forth between  mozilla and ie is easier than ctrl pgup/pgdown between tabs within mozilla,  since textareas in mozilla lose focus when you switch tabs, making copying and  pasting weblog entries virtually impossible.   i use emacs locally and vi remotely, because the default behavior of emacs is  so heinous as to render it unusable. (for instance, editing a cgi script named  foo.cgi on a web server with emacs would generate a foo.cgi~ backup file, which  is world-readable and is sent as plain text to any browser that asks. try this  sometime on your favorite web site.) among other things, my .emacs file (which  is actually called _emacs on windows) instructs emacs to store all backup files  in a single directory (d:\backup); to treat all xml files as docbook, all cgi  scripts as python, and all sql scripts as pl/sql; to use cygwin's bash shell  for m-x-shell; to use a single maximized frame with no menubar, titled as the  name of the current file; to show column numbers; to accept ""y"" and ""n"" for  yes/no questions; not to blink; not to beep; and to close the current file when  i press m-w. i use some weird registry hacks and a hacked notepad.exe to get  all text files to open in emacs. (i got this idea from ultraedit[15].) my  _emacs file is my second most backed-up possession.   i don't use windows' useless directory structure for user home directories. on  my d drive i have d:\home (contains directories for my books and other personal  projects, each under cvs control&#8212;also set as my home directory using the  home environment variable), d:\work (contains directories for each work  project, also under cvs), d:\incoming (set as default download directory for  all programs that download things), and d:\backup (used by emacs, and for  temporary storage, for instance for storing originals when checking out newly  created cvs projects). i don't know or care what's where on my c drive.   i have tried many, many address books, and still store all my contacts, email  addresses, snail mail addresses, phone numbers, and other vital personal  information in a text file called phone, stored in d:\home\phone. it is not in  any particular format, other than being plain text and usually including blank  lines between entries. i categorize people with simple keywords in parentheses  after their name, and use m-x-occur in emacs to search by keyword. this file is  my single most backed-up possession.   other essential free windows utilities i use (in no particular order): tweakui [16], cygwin[17], guidescope[18], zonealarm[19].    [1]  http://bitworking.org/oct2002.html#x631695997519494480 [2]  http://www.winterspeak.com/columns/082001.html [3]  http://www.annoyances.org/exec/show/article02-013 [4]  http://www.mozilla.org/ [5]  http://www.gnu.org/software/emacs/windows/ntemacs.html [6]  http://www.activestate.com/products/activepython/ [7]  http://www.lavasoftusa.com/ [8]  http://www.openoffice.org/ [9]  http://sillydog.org/narchive/ [10] http://gpoulose.home.att.net/ [11] http://www.vmware.com/ [12] http://www.openoffice.org/ [13] http://www.cygwin.com/ [14] http://diveintomark.org/mt/mt-search.cgi [15] http://www.ultraedit.com/downloads/index.html#notepad      replacing notepad with ultraedit-32 [16] http://www.microsoft.com/ntworkstation/downloads/powertoys/networking/nttweakui.asp [17] http://www.cygwin.com/ [18] http://www.guidescope.com/ [19] http://download.com.com/3000-2092-10039884.html?part=zonealarm&subj=dlpage","0"
"eldred press watch","url: http://www.aaronsw.com/weblog/000641 date: 2002-10-07t15:55:20-06:00  eric eldred _himself_ was just on marketplace[1].   nytimes: debate to intensify on copyright extension law[2] (front page of the  business section, below the fold). "" it will fall to mr. lessig, who is a  former clerk for supreme court justice antonin scalia and who has become a kind  of rock star for the digital liberties set, to convince the justices to accept  the unconventional analysis. if they do, the decision could be a turning point  in redefining a balance between copyright consumers and producers  and the  technology companies that are often in the middle.""   newsweek: glitterati vs. geeks[3]. ""larry lessig admits it: hes nervous. who  wouldnt be? [...] in its narrowest context, eldred v. ashcroft deals with the  seemingly arcane issue of the length of copyrights for books, films and music.  but its actually a high-noon showdown between two great industries at odds in  the age of the internet."" 'theres a sense of deja vu to this. television was  supposed to be the death of movies. and in 1982, the film industrys  silver-tongued lobbyist jack valenti testified that the vcr is to the american  film producer and the american public as the boston strangler is to the woman  home alone. (video sales are now the studios biggest moneymaker.) naturally,  hollywood regards the computer/internet combo as scarier than nightmare on elm  street.'    [1] http://www.marketplace.org/ [2] http://www.nytimes.com/2002/10/07/business/media/07argu.html [3] http://www.msnbc.com/news/817175.asp","0"
"physics auction nets half-mil for einstein","url: http://boingboing.net/#85534316 date: not supplied  last friday's christie's auction of original physics manuscripts included  original works by einstein, curie, newton and other physics rock-stars. the  einstein (which included an early attempt to prove relativity) went to an  anonymous bidder for $500,000. link[1] discuss[2]  [1] http://www.sciam.com/article.cfm?chanid=sa003&articleid=0007b1d4-ec91-1d9d-815a809ec5880000 [2] http://www.quicktopic.com/boing/h/uicm4mrsgbdc","0"
"welcome, danny and quinn!","url: http://boingboing.net/#85534853 date: not supplied  this time around, we have _two, two, two_ guestbloggers for the price of one.  quinn norton and danny o'brien have agreed to fill the sidebar slot for a  little while. danny and quinn and their rommie gilbert are just about the most  fun bay areans i've had the pleasure of hanging out with. between the three of  them, they're capable of being entertaining on the subjects of python,  copyright, pottery, usability (a conversation with quinn about usability made  it, almost verbatim, into my second novel ""eastern standard tribe""),  load-balancing, free software, nerd culture, british cuisine, bodily ailments,  pregnancy... well, you name it. i can't wait to see what they post! discuss[1]  [1] http://www.quicktopic.com/boing/h/nytiy2fgte3ie","0"
"boy shot at school gate","url: http://www.newsisfree.com/click/-2,8655711,215/ date: 2002-10-08t03:30:55+01:00  *gun violence in america: *a 13-year-old boy was shot in the chest and  critically wounded outside of his school in maryland becoming the latest victim  of a sniper who has already killed six people.","0"
"toy otaku heaven","url: http://boingboing.net/#85534186 date: not supplied  sweatyfrog is a toy-review magazine/store, focusing on collectible toys with  great, megosteve[1]-style erudite toy-otaku commentary. toy_design_guru, who  suggested the link, recommends their occassional email newsletter as a  must-read. link[2] discuss[3] (_thanks, toy_design_guru!_)  [1] http://www.megosteve.com [2] http://www.sweatyfrog.com/index2.html [3] http://www.quicktopic.com/boing/h/whggh4sxevwjn","0"
"mysql 4.1 source tree available","url: http://jeremy.zawodny.com/blog/archives/000226.html date: 2002-10-07t14:07:06-08:00  if you like to live on the bleeding edge and play with code that's not yet  ready for prime-time, good news! you can now get the mysql 4.1 source tree. the  only real difference from the 3.23 and 4.0 trees...","0"
"hopes fade in ulster crisis talks","url: http://www.newsisfree.com/click/-2,8655705,215/ date: 2002-10-08t03:31:01+01:00  tony blair to hold crisis summit with ulster unionist leader david trimble in  downing street today.","0"
"a&l daily to be auctioned in bankruptcy","url: http://boingboing.net/#85534171 date: not supplied  arts and letters daily, a wonderful and dense blog, has folded up its tent due  to the bankruptcy of its parent company. a&l daily will be auctioned off by the  receivers. link[1] discuss[2] (_thanks, misha!_)  [1] http://www.aldaily.com/ [2] http://www.quicktopic.com/boing/h/zlfterjnd6jf","0"
"delphi questions, a new _joel on software_ discussion group.","url: http://www.joelonsoftware.com/news/20021007.html date: not supplied  delphi questions[1], a new _joel on software_ discussion group.    [1] http://discuss.fogcreek.com/delphiquestions","0"
"'i'm just an idiot'","url: http://www.newsisfree.com/click/-2,8655707,215/ date: 2002-10-08t03:30:59+01:00  *simon hattenstone* meets comedian lee evans.","0"
"city planning funnies","url: http://boingboing.net/#85534710 date: not supplied  at the os x conference, cory told me about a book called ""the life and death of  the great american cities,"" by jane jacobs. this metropolis magazine comic  strip, by ben katchor, seems to resonate with what cory told me about the book  -- that cities die because mixed used areas are changed into single use areas.  link[1] discuss[2]  [1] http://metropolismag.com/html/content_1002/ben/ben_a.html [2] http://www.quicktopic.com/16/h/uusreeeuxywe","0"
"support for iraq action at new low of 32%","url: http://www.newsisfree.com/click/-2,8655709,215/ date: 2002-10-08t03:30:57+01:00  *uk latest: *support for military action against iraq among british voters has  fallen to 32%, the lowest level recorded while the guardian/icm survey has been  running.","0"
"seeing is believing","url: http://www.newsisfree.com/click/-2,8655716,215/ date: 2002-10-08t03:30:50+01:00  *feature: *she has loved clothes with a passion all her life. and yet acclaimed  author *linda grant* has never been to the collections - until now. so what  does she make of the paris shows?","0"
"a watched server never breaks","url: http://jeremy.zawodny.com/blog/archives/000225.html date: 2002-10-07t12:30:42-08:00  for the past week, i've been waiting for one of my freebsd servers to reproduce  a problem we've been seeing with mysql + linuxthreads. this particular machine  is running a custom build of mysql 4.0.4 (or mysql 404, as i...","0"
"'nasty party' warning to tories","url: http://www.newsisfree.com/click/-2,8655708,215/ date: 2002-10-08t03:30:58+01:00  *politics: *the conservative leadership yesterday launched itself into a frenzy  of self-reproach as it struggled to shed the image of britain's ""nasty party"".","0"
"species at risk of extinction growing","url: http://www.newsisfree.com/click/-2,8653742,1440/ date: not supplied  the latest ""red list"" adds 124 to the 11,000 endangered species around the  globe - but also includes a stick insect revival","0"
"indie artist hits top-ten by engaging audience","url: http://boingboing.net/#85534142 date: not supplied  feorag writes from scotland: ""you probably haven't heard of john otway, but he  has a small and devoted following here. he did a limited issue cd and asked his  fans to vote on which track _they'd_ like to see as a single. the one they  picked just entered the uk charts at number 9! bet that'll piss off the major  record labels, especially as the marketing budget was probably about zero. i  might just watch top of the pops this week."" link[1] discuss[2] (_thanks,  feorag[3]!_)  [1] http://news.bbc.co.uk/1/hi/entertainment/music/2304155.stm [2] http://www.quicktopic.com/boing/h/qnf789xlaj4p7 [3] http://www.antipope.org/feorag/e-prattle/","0"
"at last, i have an excuse","url: http://www.oblomovka.com/entries/2002/10/07#1034055900 date: 2002-10-07t22:45:00-0700  ... for not updating: i'm doing the guestblog at boing boing[1]. now to find an  excuse for missing last week.  [1] http://www.boingboing.net/","0"
"steven levy's wireless neighbors","url: http://boingboing.net/#85534626 date: not supplied  after discovering an open wireless net available from his sofa, steven  ""hackers"" levy interviewed lawmen, academics and wifi activists about the  legality and ethics of using open wireless access points.       i downloaded my mail and checked media news on the web. when i confessed      this to fbi agent bill shore, he spared the handcuffs. ""the fbi wouldn't      waste resources on that,"" he sniffed. now i know that if it did, it would      be hard to argue that i broke a law. what's more, i certainly didn't feel      illegal. becauseand this is the point of all that war-driving and      -chalking and node-stumblingwhen you get used to wireless, the experience      feels more and more like a god-given right. one day we may breathe      bandwidth like oxygenand arguing its illegality will be unthinkable.    link[1] discuss[2] (_thanks, steven[3]!_)  [1] http://www.msnbc.com/news/816606.asp [2] http://www.quicktopic.com/boing/h/f5zpuju5975k [3] http://www.echonyc.com/~steven/","0"
"nobel prize for british and us scientists","url: http://www.newsisfree.com/click/-2,8655712,215/ date: 2002-10-08t03:30:54+01:00  *medicine and health: *the discovery of the myriad little deaths which lead to  life brought the most coveted prize in world medicine to two britons and an  american yesterday.","0"
"factories go flat while we dither over the euro","url: http://www.newsisfree.com/click/-2,8655714,215/ date: 2002-10-08t03:30:52+01:00  *business: *the long-awaited recovery in britain's manufacturing sector ground  to a halt in august, despite a sharp rise in car production, official figures  showed yesterday.","0"
"barney not found","url: http://diveintomark.org/archives/2002/10/08.html#barney_not_found date: 2002-10-08t22:41:03-05:00  microsoft knowledge base article q172668: barney fun on imagination island  error message: barney not found[1]. microsoft actimates interactive barney may  conflict with a wide range of radio-operated electronic devices, including  burglar alarms, resulting in the dreaded &#8220;barney not found&#8221; error.  to resolve this problem, microsoft recommends turning off your burglar alarm.   incidentally, this is the funniest ms kbase article i've seen since earth  rotates in wrong direction[2].    [1] http://support.microsoft.com/default.aspx?scid=kb;en-us;q172668& [2] http://support.microsoft.com/default.aspx?scid=kb;en-us;q131109&","0"
"movable type 2.5 is out","url: http://diveintomark.org/archives/2002/10/08.html#movable_type_25_is_out date: 2002-10-08t20:52:08-05:00  movable type 2.5 is out. i'm running it and it appears to work. it incorporates  many suggestions from dive into accessibility[1], a book which was written in  and is still powered by movable type. i find this amusing in a self-referential  sort of way.   the other big change is the inclusion of mt-search to allow users to have their  own site search. every web site needs a site search[2]. existing mt-search  users should merge the contents of mt-search.cfg into mt.cfg, change  ""templatedir"" to ""searchtemplatepath"", and (if you use alternate templates)  change ""alttemplate1"", ""alttemplate2"", ""alttemplate3"", etc. to ""alttemplate"".  they should all just be ""alttemplate"".   - download mt 2.5[3].  - mt 2.5 changelog[4].       [1] http://diveintoaccessibility.org/ [2] http://diveintoaccessibility.org/day_29_making_everything_searchable.html [3] http://www.movabletype.org/25/ [4] http://www.movabletype.org/docs/mtchanges.html#2.5 (2002.10.08)","0"
